MVP1231160	solo_emmax	2
MVP1232705	intersect3	0
MVP1232495	intersect3	1
MVP1232285	intersect3	2
MVP1232045	intersect3	0
MVP1232045	solo_emmax	1
MVP1231205	intersect3	2
MVP1232255	solo_emmax	2
