MVP1232871	intersect3	2
MVP1232016	intersect3	0
MVP1231566	solo_emmax	2
MVP1231896	intersect3	2
MVP1233171	intersect3	0
MVP1232361	intersect3	1
MVP1232361	solo_emmax	1
MVP1231116	intersect3	0
MVP1233336	solo_emmax	2
MVP1231731	solo_emmax	2
MVP1231581	intersect3	1
MVP1231581	solo_emmax	2
MVP1232586	intersect3	0
MVP1232811	intersect3	0
MVP1231131	intersect3	0
MVP1232736	intersect3	0
MVP1232031	intersect3	2
MVP1231611	intersect3	1
MVP1233186	solo_emmax	2
