1232164	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1232989	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1231219	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1231564	truth,union,best,rand_best1,solo_lfmm,solo_rda,solo_emmax	intersect3
1233319	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1232419	truth,union,best,rand_best1,solo_lfmm,solo_rda,solo_emmax	intersect3
1233019	truth,union,best,rand_best1,solo_lfmm,solo_rda,solo_emmax	intersect3
1231294	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1233064	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1232839	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1232614	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1232344	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1232359	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1233214	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1231789	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1232194	truth,union,best,rand_best1,solo_lfmm,solo_rda	intersect3|solo_emmax
1232539	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1232689	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1232569	truth,union,best,rand_best1,solo_lfmm,solo_rda,solo_emmax	intersect3
1233289	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1233244	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1232719	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1233034	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1231444	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1231609	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1231414	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1231669	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1231939	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1233094	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1232944	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1232734	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1232239	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1232794	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1232869	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1233079	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1231339	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda	solo_emmax
1233184	truth,union,best,rand_best1,solo_lfmm,solo_rda	intersect3|solo_emmax
1231594	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda	solo_emmax
1231759	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1231489	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1231714	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1232089	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda	solo_emmax
1233109	truth,union,best,rand_best1,solo_lfmm,solo_rda,solo_emmax	intersect3
1231894	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1231144	truth,union,best,rand_best1,solo_lfmm,solo_rda	intersect3|solo_emmax
1231969	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1232269	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1232404	truth,union,best,rand_best1,solo_lfmm,solo_rda,solo_emmax	intersect3
1231189	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1232014	truth,union,best,rand_best1,solo_lfmm,solo_rda	intersect3|solo_emmax
1232464	truth,union,best,rand_best1,solo_lfmm,solo_rda	intersect3|solo_emmax
1232644	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1232554	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1232044	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda	solo_emmax
1232389	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1232059	truth,union,best,rand_best1,solo_lfmm,solo_rda,solo_emmax	intersect3
1231309	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1231864	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1232914	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1231729	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1231369	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1232029	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1232314	truth,union,best,rand_best1,solo_lfmm,solo_rda	intersect3|solo_emmax
1232809	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1232479	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1232629	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1233004	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1232104	truth,union,best,rand_best1,solo_lfmm,solo_rda,solo_emmax	intersect3
1231744	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1232494	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1232929	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1231264	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1232779	truth,union,best,rand_best1,solo_lfmm,solo_rda,solo_emmax	intersect3
1231819	truth,union,best,rand_best1,solo_lfmm,solo_rda	intersect3|solo_emmax
1231459	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1231234	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda	solo_emmax
1231639	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1232119	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1233169	truth,union,best,rand_best1,solo_lfmm,solo_rda,solo_emmax	intersect3
1231519	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1232434	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1232134	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1232329	truth,union,best,rand_best1,solo_lfmm,solo_rda	intersect3|solo_emmax
1231384	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1231954	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1231429	truth,union,best,rand_best1,solo_lfmm,solo_rda	intersect3|solo_emmax
1232509	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1233304	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1231684	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1231279	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda	solo_emmax
1232764	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1231114	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1231159	truth,union,best,rand_best1,solo_lfmm,solo_rda,solo_emmax	intersect3
1231654	truth,union,best,rand_best1,solo_lfmm,solo_rda	intersect3|solo_emmax
1232659	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1232854	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1231504	truth,union,best,rand_best1,solo_lfmm,solo_rda,solo_emmax	intersect3
1232704	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1233229	truth,union,best,rand_best1,solo_lfmm,solo_rda,solo_emmax	intersect3
1233154	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1231909	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1231804	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda	solo_emmax
1232284	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1233139	truth,union,best,rand_best1,solo_lfmm,solo_rda,solo_emmax	intersect3
1231354	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1232884	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1231534	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1232584	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1231129	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda	solo_emmax
1231984	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1232254	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1232179	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda	solo_emmax
1231204	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1233334	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1232959	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1231879	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1233259	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
1231834	truth,union,best,rand_best1,solo_lfmm,solo_rda,solo_emmax	intersect3
1231579	truth,union,best,rand_best1,solo_lfmm,solo_rda	intersect3|solo_emmax
1232209	truth,union,best,intersect3,rand_best1,solo_lfmm,solo_rda,solo_emmax	none
